	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
176	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	54	2	V9	V9			V		9				False	a	I
177	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	54	3	V				V						False	a	I
178	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	55	1.1	@none				@none						False	a	I
179	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	55	1.2	V7/ii				V		7		ii		False	a	I
180	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	55	2	V(#9)/ii	V(#9)/ii			V			#9	ii		False	a	I
181	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	55	3	V7/ii				V		7		ii		False	a	I
182	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	56	1.1	@none				@none						False	a	I
183	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	56	1.2	V/V				V				V		False	a	I
184	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	56	2	vii65	vii65			vii		65				False	a	I
185	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	56	3	V64/V\\		HC		V		64		V		True	a	I
186	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	57	1	vi				vi						False	a	I
187	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	57	3	vi6				vi		6				False	a	I
188	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	58	1	iii				iii						False	a	I
189	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	58	3	iii6				iii		6				False	a	I
190	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	59	1	vi				vi						False	a	I
191	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	59	3.1	vi6(7)				vi		6	7			False	a	I
192	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	59	3.2	vi6				vi		6				False	a	I
193	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	60	1	iii				iii						False	a	I
194	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	60	3	iii6				iii		6				False	a	I
195	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	61	1	V/V				V				V		False	a	I
196	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	61	2	V				V						False	a	I
197	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	61	3.2	V43/V				V		43		V		False	a	I
198	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	62	1.1	V				V						False	a	I
199	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	62	1.2	viio2/V				vii	o	2		V		False	a	I
200	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	62	2	V				V						False	a	I
201	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	62	3	viio6/V				vii	o	6		V		False	a	I
202	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	63	1.1	V				V						False	a	I
203	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	63	1.2	viio2/V				vii	o	2		V		False	a	I
204	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	63	2	V				V						False	a	I
205	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	63	3	viio6/V				vii	o	6		V		False	a	I
206	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	64	1.1	V				V						False	a	I
207	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	64	1.2	viio2/V				vii	o	2		V		False	a	I
208	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	64	2	V				V						False	a	I
209	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	64	3	viio6/V				vii	o	6		V		False	a	I
210	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	65	1	V				V						False	a	I
211	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	65	2	V7				V		7				False	a	I
212	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	66	1.1	I	I			I						False	a	I
213	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	66	1.2	IM7				I	M	7				False	a	I
214	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	66	2	I(9)	I(9)			I			9			False	a	I
215	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	66	3	I				I						False	a	I
216	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	67	1	@none				@none						False	a	I
217	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	67	2	IV				IV						False	a	I
218	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	68	1.1	IV	IV			IV						False	a	I
219	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	68	1.2	I(#4)				I			#4			False	a	I
220	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	68	2	#iv%43	#iv%43			#iv	%	43				False	a	I
221	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	68	3	I				I						False	a	I
222	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	69	1.1	@none				@none						False	a	I
223	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	69	1.2	V7(#7)				V		7	#7			False	a	I
224	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	69	2	@none				@none						False	a	I
225	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	69	3	V7				V		7				False	a	I
226	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	70	1.1	I	I			I						False	a	I
227	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	70	1.2	#iv%43				#iv	%	43				False	a	I
228	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	70	2	@none				@none						False	a	I
229	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	70	3	I64				I		64				False	a	I
230	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	71	1.1	@none				@none						False	a	I
231	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	71	1.2	V7(#7)/V				V		7	#7	V		False	a	I
232	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	71	2	V9/V	V9/V			V		9		V		False	a	I
233	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	71	3	V7/V				V		7		V		False	a	I
234	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	72	1.1	@none				@none						False	a	I
235	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	72	1.2	#iv%43/V				#iv	%	43		V		False	a	I
236	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	72	2	V(6)	V(6)			V			6			False	a	I
237	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	72	3	V\\		HC		V						True	a	I
238	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	73	1	@none				@none						False	a	I
239	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	73	2	ii				ii						False	a	I
240	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	74	1.1	vi	vi			vi						False	a	I
241	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	74	1.2	i(9)				i			9			False	a	I
242	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	74	2	vi(4)	vi(4)			vi			4			False	a	I
243	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	74	3	vi				vi						False	a	I
244	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	75	1	@none				@none						False	a	I
245	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	75	2	IV				IV						False	a	I
246	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	76	1.1	IV	IV			IV						False	a	I
247	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	76	1.2	I(#4)				I			#4			False	a	I
248	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	76	2	#iv%43	#iv%43			#iv	%	43				False	a	I
249	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	76	3	I				I						False	a	I
250	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	77	1.1	@none				@none						False	a	I
251	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	77	1.2	V7(#7)				V		7	#7			False	a	I
252	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	77	2	V9	V9			V		9				False	a	I
253	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	77	3	V7				V		7				False	a	I
254	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	78	1.1	I	I			I						False	a	I
255	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	78	1.2	#iv%43				#iv	%	43				False	a	I
256	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	78	2	#iv%7	#iv%7			#iv	%	7				False	a	I
257	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	78	3	I64				I		64				False	a	I
258	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	79	1.1	@none				@none						False	a	I
259	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	79	1.2	I6				I		6				False	a	I
260	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	79	2	I(4)	I(4)			I			4			False	a	I
261	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	79	3	I6				I		6				False	a	I
262	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	80	1.1	@none				@none						False	a	I
263	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	80	1.2	I				I						False	a	I
264	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	80	2	I(9)	I(9)			I			9			False	a	I
265	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	80	3	I\\		IAC		I						True	a	I
266	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	81	1	.i.V				V						False	a	i
267	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	81	3	V(42)				V			42			False	a	i
268	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	82	1.1	V				V						False	a	i
269	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	82	1.2	i				i						False	a	i
270	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	82	2	III+6				III	+	6				False	a	i
271	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	83	1.1	V7				V		7				False	a	i
272	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	83	1.2	i				i						False	a	i
273	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	83	2	V				V						False	a	i
274	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	83	3	V(42)				V			42			False	a	i
275	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	84	1.1	V				V						False	a	i
276	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	84	1.2	V7				V		7				False	a	i
277	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	84	2	i64				i		64				False	a	i
278	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	84	3.2	i				i						False	a	i
279	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	85	1	III64				III		64				False	a	i
280	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	85	2	V/III				V				III		False	a	i
281	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	85	3.2	V(42)/III				V			42	III		False	a	i
282	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	86	1.1	V/III				V				III		False	a	i
283	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	86	1.2	III				III						False	a	i
284	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	86	2	v6				v		6				False	a	i
285	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	87	1.1	V7/III				V		7		III		False	a	i
286	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	87	1.2	III				III						False	a	i
287	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	87	2	V/III				V				III		False	a	i
288	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	87	3	V(42)/III				V			42	III		False	a	i
289	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	88	1.1	V/III				V				III		False	a	i
290	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	88	1.2	V7/III				V		7		III		False	a	i
291	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	88	2	III\\		PAC		III						True	a	i
292	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	88	3.1	ii2				ii		2				False	a	i
293	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	88	3.2	#ivo7				#iv	o	7				False	a	i
294	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	89	1	i64				i		64				False	a	i
295	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	89	2	V				V						False	a	i
296	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	89	3.2	V(42)				V			42			False	a	i
297	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	90	1.1	V				V						False	a	i
298	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	90	1.2	i				i						False	a	i
299	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	90	2	III+6				III	+	6				False	a	i
300	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	91	1.1	V7				V		7				False	a	i
301	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	91	1.2	i				i						False	a	i
302	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	91	2	V				V						False	a	i
303	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	91	3	V(42)				V			42			False	a	i
304	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	92	1.1	V				V						False	a	i
305	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	92	1.2	V7				V		7				False	a	i
306	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	92	2	i64				i		64				False	a	i
307	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	92	3.2	i				i						False	a	i
308	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	93	1	III64				III		64				False	a	i
309	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	93	2	V/III				V				III		False	a	i
310	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	93	3.2	V(42)/III				V			42	III		False	a	i
311	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	94	1.1	V/III				V				III		False	a	i
312	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	94	1.2	III				III						False	a	i
313	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	94	2	v6				v		6				False	a	i
314	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	95	1.1	V7/III				V		7		III		False	a	i
315	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	95	1.2	III				III						False	a	i
316	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	95	2	V/III				V				III		False	a	i
317	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	95	3	V(42)/III				V			42	III		False	a	i
318	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	96	1.1	V/III				V				III		False	a	i
319	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	96	1.2	V7/III				V		7		III		False	a	i
320	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	96	2	III\\		PAC		III						True	a	i
321	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	97	1	III				III						False	a	i
322	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	97	2	VI6				VI		6				False	a	i
323	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	97	3.2	VI				VI						False	a	i
324	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	98	1.1	v				v						False	a	i
325	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	98	1.2	V2				V		2				False	a	i
326	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	98	2	i6				i		6				False	a	i
327	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	98	3.2	i				i						False	a	i
328	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	99	1.1	v6				v		6				False	a	i
329	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	99	1.2	V43(7)/v				V		43	7	v		False	a	i
330	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	99	2	v				v						False	a	i
331	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	99	3	V/v				V				v		False	a	i
332	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	100	1	V\\		PAC		V						True	a	i
333	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	101	1	i6				i		6				False	a	i
334	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	101	2	iv64				iv		64				False	a	i
335	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	101	3.2	iv6				iv		6				False	a	i
336	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	102	1	i64				i		64				False	a	i
337	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	102	2	i6				i		6				False	a	i
338	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	102	3.2	i				i						False	a	i
339	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	103	1.1	i2				i		2				False	a	i
340	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	103	1.2	Ger6				Ger		6				False	a	i
341	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	103	2	i64				i		64				False	a	i
342	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	103	3	V7				V		7				False	a	i
343	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	104	1	i\\		PAC		i						True	a	i
344	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	105	1	III				III						False	a	i
345	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	105	2	VI6				VI		6				False	a	i
346	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	105	3.2	VI				VI						False	a	i
347	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	106	1.1	v				v						False	a	i
348	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	106	1.2	V2				V		2				False	a	i
349	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	106	2	i6				i		6				False	a	i
350	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	106	3.2	i				i						False	a	i
351	Frédéric Chopin	bi.134	 Mazurka in A minor, BI 134 (1840)	Wendelin Bitzan	3/4	Allegretto	107	1.1	v6				v		6				False	a	i
