mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation
151	150	448	448	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1202			
151	150	1795/4	1795/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1203			
151	150	449	449	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1204			
151	150	448	448	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1205			
151	150	1795/4	1795/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1206			
151	150	449	449	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	1207			
152	151	451	451	0.0	0	0	Dynamic	3/4	1	1	0					p	
152	151	451	451	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1208			
152	151	1807/4	1807/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1209			
152	151	452	452	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1210			
152	151	451	451	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1211			
152	151	1807/4	1807/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1212			
152	151	452	452	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1213			
152	151	451	451	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1214			
153	152	454	454	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1215			
153	152	1819/4	1819/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1216			
153	152	455	455	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1217			
153	152	454	454	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1218			
153	152	1819/4	1819/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1219			
153	152	455	455	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1220			
153	152	454	454	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1221			
154	153	457	457	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1222			
154	153	915/2	915/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1223			
154	153	458	458	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1224			
154	153	459	459	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1225			
154	153	919/2	919/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1226			
154	153	457	457	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1227			
154	153	457	457	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1228			
154	153	915/2	915/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1229			
154	153	458	458	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1230			
154	153	459	459	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1231			
154	153	919/2	919/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1232			
154	153	457	457	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1233			
155	154	460	460	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1234			
155	154	1843/4	1843/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1235			
155	154	461	461	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1236			
155	154	462	462	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1237			
155	154	460	460	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1238			
155	154	460	460	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1239			
155	154	1843/4	1843/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1240			
155	154	461	461	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1241			
155	154	462	462	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1242			
155	154	460	460	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1243			
156	155	463	463	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1244			
156	155	927/2	927/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1245			
156	155	464	464	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1246			
156	155	465	465	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1247			
156	155	931/2	931/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1248			
156	155	463	463	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1249			
156	155	463	463	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1250			
156	155	927/2	927/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1251			
156	155	464	464	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1252			
156	155	465	465	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1253			
156	155	931/2	931/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1254			
156	155	463	463	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1255			
157	156	466	466	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1256			
157	156	1867/4	1867/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1257			
157	156	467	467	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1258			
157	156	468	468	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1259			
157	156	466	466	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1260			
157	156	466	466	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1261			
157	156	1867/4	1867/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1262			
157	156	467	467	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1263			
157	156	468	468	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1264			
157	156	466	466	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1265			
158	157	469	469	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1266			
158	157	469	469	0.75	0	0	Chord	3/4	1	2	3/16	1/8	3/2	1267			
158	157	1879/4	1879/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	1268			
158	157	470	470	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1269			
158	157	471	471	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1270			
158	157	469	469	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1271			
158	157	1879/4	1879/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1272			
158	157	470	470	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1273			
158	157	471	471	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1274			
158	157	469	469	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1275			
159	158	472	472	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1276			
159	158	472	472	0.75	0	0	Chord	3/4	1	2	3/16	1/8	3/2	1277			
159	158	1891/4	1891/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	1278			
159	158	473	473	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1279			
159	158	474	474	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1280			
159	158	472	472	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1281			
159	158	1891/4	1891/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1282			
159	158	473	473	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1283			
159	158	474	474	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1284			
159	158	472	472	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1285			
160	159	475	475	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1286			
160	159	475	475	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1287			
161	160	478	478	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1288			
161	160	1915/4	1915/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1289			articStaccatoAbove
161	160	479	479	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1290			articStaccatoAbove
161	160	480	480	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1291			
162	161	965/2	965/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1292			
162	161	483	483	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1293			
162	161	967/2	967/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1294			
162	161	481	481	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1295			
162	161	482	482	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1296			
162	161	965/2	965/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1297			
162	161	483	483	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1298			
162	161	967/2	967/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1299			
163	162	484	484	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1300			
163	162	1939/4	1939/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1301			
163	162	485	485	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1302			
163	162	486	486	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1303			
163	162	484	484	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1304			
163	162	485	485	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1305			articStaccatoBelow
163	162	486	486	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1306			articStaccatoBelow
163	162	484	484	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1307			
163	162	1939/4	1939/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1308			
163	162	485	485	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1309			
163	162	486	486	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1310			
164	163	487	487	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1311			
164	163	1951/4	1951/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1312			
164	163	488	488	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1313			
164	163	489	489	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1314			
164	163	487	487	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1315			
164	163	488	488	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1316			
164	163	489	489	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1317			
164	163	487	487	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1318			
164	163	1951/4	1951/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1319			
164	163	488	488	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1320			
164	163	489	489	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1321			
165	164	490	490	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1322			
165	164	491	491	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1323			
165	164	983/2	983/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1324			
165	164	492	492	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1325			
165	164	985/2	985/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1326			
166	165	987/2	987/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1327			
166	165	494	494	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1328			
166	165	989/2	989/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1329			
166	165	495	495	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1330			
166	165	991/2	991/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1331			
166	165	493	493	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1332	>		
166	165	987/2	987/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1333			
166	165	494	494	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1334			
166	165	989/2	989/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1335			
166	165	495	495	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1336			
166	165	991/2	991/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1337			
167	166	496	496	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1338			
167	166	1987/4	1987/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1339			
167	166	497	497	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1340			
167	166	498	498	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1341			
167	166	496	496	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1342			
167	166	497	497	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1343			
167	166	498	498	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1344			
167	166	496	496	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1345			
167	166	1987/4	1987/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1346			
167	166	497	497	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1347			
167	166	498	498	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1348			
168	167	499	499	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1349			
168	167	1999/4	1999/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1350			
168	167	500	500	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1351			
168	167	501	501	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1352			
168	167	499	499	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1353			
168	167	500	500	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1354			
168	167	501	501	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1355			
168	167	499	499	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1356			
168	167	1999/4	1999/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1357			
168	167	500	500	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1358			
168	167	501	501	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1359			
169	168	502	502	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1360			
169	168	504	504	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1361			
169	168	502	502	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1362			
169	168	502	502	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1363			
169	168	502	502	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1364			
170	169	505	505	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	1365			
170	169	505	505	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	1366			
170	169	1013/2	1013/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1367			
170	169	507	507	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1368			
170	169	1015/2	1015/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1369			
170	169	505	505	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1370			
170	169	506	506	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	1371			
170	169	1013/2	1013/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1372			
170	169	507	507	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1373			
170	169	1015/2	1015/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1374			
171	170	508	508	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1375			
171	170	2035/4	2035/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1376			
171	170	509	509	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1377			
171	170	510	510	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1378			
171	170	508	508	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1379			
171	170	509	509	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1380			
171	170	510	510	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1381			
171	170	508	508	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1382			
171	170	508	508	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1383			
171	170	2035/4	2035/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1384			
171	170	509	509	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1385			
171	170	510	510	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1386			
172	171	511	511	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1387			
172	171	2047/4	2047/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1388			
172	171	512	512	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1389			
172	171	513	513	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1390			
172	171	511	511	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1391			
172	171	512	512	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1392			
172	171	513	513	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1393			
172	171	511	511	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1394			
172	171	511	511	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1395			
172	171	2047/4	2047/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1396			
172	171	512	512	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1397			
172	171	513	513	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1398			
173	172	514	514	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1399			
173	172	1029/2	1029/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1400			
173	172	515	515	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1401			
173	172	1031/2	1031/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1402			
173	172	516	516	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1403			
173	172	1033/2	1033/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1404			
174	173	518	518	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1405	<		
174	173	1037/2	1037/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1406			
174	173	519	519	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1407			
174	173	1039/2	1039/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1408			
174	173	517	517	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1409			
174	173	517	517	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1410			
175	174	2083/4	2083/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1411			
175	174	521	521	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1412			
175	174	522	522	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1413			
175	174	520	520	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1414			
175	174	520	520	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1415			
175	174	520	520	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1416			
176	175	523	523	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1417			
176	175	2095/4	2095/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1418			
176	175	524	524	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1419			
176	175	525	525	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1420			
176	175	523	523	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1421			
176	175	523	523	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1422			
176	175	523	523	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1423			
176	175	525	525	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1424			
177	176	526	526	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1425			
177	176	527	527	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1426			
177	176	526	526	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	1427			
177	176	526	526	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1428			
178	177	529	529	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1429			
178	177	530	530	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1430			
178	177	1061/2	1061/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1431			
178	177	531	531	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1432			
178	177	1063/2	1063/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1433			
179	178	532	532	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1434			
179	178	532	532	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1435			
179	178	532	532	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1436			
179	178	2131/4	2131/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1437			
179	178	533	533	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1438			
179	178	534	534	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1439			
180	179	535	535	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1440			
180	179	535	535	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	1441			
180	179	537	537	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1442			
180	179	535	535	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1443			
180	179	536	536	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1444			
180	179	535	535	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1445			
180	179	2143/4	2143/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1446			
180	179	536	536	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1447			
180	179	537	537	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1448			
181	180	538	538	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1449			
181	180	540	540	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1450			
181	180	538	538	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1451			
181	180	538	538	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1452			
181	180	540	540	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1453			
181	180	538	538	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1454			
182	181	541	541	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1455			
182	181	541	541	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1456			
182	181	541	541	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	1457			
182	181	1085/2	1085/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1458			
182	181	543	543	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1459			
182	181	1087/2	1087/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1460			
183	182	544	544	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1461			
183	182	544	544	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1462			
183	182	544	544	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1463			
183	182	2179/4	2179/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1464			
183	182	545	545	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1465			
183	182	546	546	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1466			
184	183	547	547	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1467			
184	183	2191/4	2191/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1468			
184	183	548	548	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1469			
184	183	549	549	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1470			
184	183	547	547	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1471			
184	183	547	547	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	1472			
184	183	1097/2	1097/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1473			
184	183	549	549	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1474			
184	183	1099/2	1099/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1475			
185	184	550	550	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1476			
185	184	552	552	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1477			
185	184	550	550	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1478			
185	184	550	550	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1479			
185	184	2203/4	2203/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1480			
185	184	551	551	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1481			
185	184	552	552	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1482			
186	185	553	553	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1483			
186	185	2215/4	2215/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1484			
186	185	554	554	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1485			
186	185	555	555	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1486			
186	185	553	553	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1487			
186	185	553	553	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1488			
186	185	554	554	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1489			
186	185	553	553	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1490			
187	186	556	556	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1491			
187	186	558	558	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1492			
187	186	556	556	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1493			
187	186	556	556	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1494			
187	186	2227/4	2227/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1495			
187	186	557	557	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1496			
187	186	558	558	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1497			
188	187	559	559	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1498			
188	187	1119/2	1119/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1499			
